text,gold_label,pred_label,correct,reasoning,categories
bip bop bip bip bop bip bip bip band,NOT_SLANG,NOT_SLANG,True,"Scanning each token: 'bip', 'bop', and 'band' — while 'bop' can be slang for a good song, here the repetition ('bip bop bip bip bop...') strongly suggests onomatopoeic or playful nonsense syllables (e.g., mimicking electronic sounds or a robot voice), not slang usage. 'Band' is standard English. None of these tokens function as Gen Z internet slang in this context — no evidence of ironic, abbreviated, or culturally coded slang meaning. So this is NOT_SLANG.",syntactic|semantic
dfkm he got his chain snatched by lukaku lmao,NOT_SLANG,SLANG,False,"Scanning each token: 'dfkm' is internet slang (a variant of 'tfkm' or 'wtf', expressing shock/exasperation). 'he got his chain snatched by lukaku lmao' — 'lmao' is standard internet slang (laughing my ass off). 'snatched' could be slang meaning 'stolen' here, but in this context it's used literally (physical theft), and 'chain snatched' is a common collocation in crime reporting — not slang. So the slang tokens are 'dfkm' and 'lmao'. Both are standalone slang expressions, not multi-word. Therefore: 'dfkm' → B-SLANG; 'lmao' → B-SLANG. All others are O.",syntactic|semantic|hallucination
even though youre far away youre fimh,SLANG,NOT_SLANG,False,"Scanning each token: 'even', 'though', 'youre', 'far', 'away', 'youre' are standard English words (note 'youre' is a contraction of 'you are', common but not slang). 'fimh' is not a recognized slang term — it appears to be a typo or nonsense string (possibly intended as 'fine' or 'fam', but 'fimh' itself has no established slang meaning in major dictionaries or internet corpora like Urban Dictionary, Know Your Meme, or Gen Z slang lexicons). Since no valid slang expression is present, this is NOT_SLANG.",syntactic|semantic|hallucination
since news of northrops korean dealings became public last year the company has insisted that it sunk the money into a proposed hotel venture in seoul losing everything when it was bamboozled by korean con men,NOT_SLANG,NOT_SLANG,True,"Scanning each token: This is a formal, journalistic sentence discussing corporate dealings. Words like 'northrops', 'korean', 'dealings', 'public', 'company', 'insisted', 'sunk', 'money', 'proposed', 'hotel', 'venture', 'seoul', 'losing', 'everything', 'bamboozled', 'con', 'men' — all are standard English terms. 'Bamboozled' is a somewhat informal verb but is widely accepted in formal writing and not considered contemporary internet/Gen Z slang. 'Con men' is standard terminology (short for confidence men), not slang. No tokens qualify as Gen Z or internet slang expressions (e.g., no 'cap', 'sus', 'rizz', 'glow up', 'bop', 'fr', etc.). Thus, no slang present.",syntactic|semantic
goat got hacked,NOT_SLANG,SLANG,False,"Scanning each token: 'goat' is internet slang meaning 'greatest of all time', commonly used in casual/online contexts. Here it's used as a noun referring to a person (e.g., ""the GOAT got hacked""), not the animal — this is slang usage. 'got' and 'hacked' are standard past-tense verb forms, not slang. So only 'goat' is slang, and it's a single-token expression.",syntactic|semantic|hallucination
everyone from that ucl winning squad,NOT_SLANG,NOT_SLANG,True,"Scanning each token: 'everyone', 'from', 'that', 'ucl', 'winning', 'squad'. 'UCL' is an acronym for UEFA Champions League — a proper noun abbreviation, not slang. 'Squad' is standard English (not slang in this context; it's used literally to mean team). No Gen Z or internet slang terms are present — no 'cap', 'sus', 'bop', 'glow up', etc. All tokens are standard usage. So this is NOT_SLANG.",syntactic|semantic
neva kee wipes the floor with him neva kee was my brothers main driver in the n game and he always won every time i dont actually know the real podracing lore i dont know if he was actually a good racer lmao,NOT_SLANG,SLANG,False,"Scanning each token: 'neva kee' appears twice — this is a misspelling/meme variant of 'Never Knie' (a Star Wars podracing character), but used here as an in-joke or meme name; however, it's a proper noun reference, not slang per se. 'wipes the floor with him' is an idiom meaning dominates easily — idioms are not considered slang in this tagging scheme unless they're internet-native Gen Z slang (e.g., 'glow up', 'bop'). 'n game' likely means 'NBA 2K game' or similar — 'n' is shorthand, but not established slang; context suggests abbreviation, not slang. 'lmao' is internet slang (laughing my ass off) — widely recognized, single-token slang expression. All other tokens ('was', 'my', 'brothers', 'main', 'driver', 'and', 'he', 'always', 'won', 'every', 'time', 'i', 'dont', 'actually', 'know', 'the', 'real', 'podracing', 'lore', 'i', 'dont', 'know', 'if', 'he', 'was', 'actually', 'a', 'good', 'racer') are standard English. Only 'lmao' qualifies as slang. So this is SLANG.",syntactic|semantic|hallucination
probably get two just to be extra safe,SLANG,NOT_SLANG,False,"Scanning each token: 'probably', 'get', 'two', 'just', 'to', 'be', 'extra', 'safe'. 'Extra' is sometimes used as Gen Z slang meaning overly dramatic or unnecessarily intense (e.g., ""she’s so extra""), but here it modifies 'safe' in the idiomatic phrase 'extra safe', meaning *more than adequately safe* — a standard, literal usage (not slang). No other tokens are slang. Thus, no slang expression is present.",syntactic|semantic|hallucination
wth i wonder why the governor hasn t called in the national guard to remove them the local law enforcement the mayor the senators and representatives for this area not a peep well i would take that as i was abandoned by my govern,NOT_SLANG,SLANG,False,"Scanning each token: 'wth' is internet slang for 'what the hell', a common exclamation. All other tokens — 'i', 'wonder', 'why', 'the', 'governor', 'hasn', 't', 'called', 'in', 'the', 'national', 'guard', 'to', 'remove', 'them', 'the', 'local', 'law', 'enforcement', 'the', 'mayor', 'the', 'senators', 'and', 'representatives', 'for', 'this', 'area', 'not', 'a', 'peep', 'well', 'i', 'would', 'take', 'that', 'as', 'i', 'was', 'abandoned', 'by', 'my', 'govern' — are standard English words or contractions. 'wth' is a standalone slang expression; no multi-word slang phrases appear. So this is SLANG.",syntactic|semantic|hallucination
mr lehman overlooks the fact that the navy possesses its own air force the carrier fleet and its own army the marines which in turn has its own air force,NOT_SLANG,NOT_SLANG,True,"This is a formal, descriptive sentence about U.S. military structure. All tokens — 'mr', 'lehman', 'overlooks', 'the', 'fact', 'that', 'the', 'navy', 'possesses', 'its', 'own', 'air', 'force', 'the', 'carrier', 'fleet', 'and', 'its', 'own', 'army', 'the', 'marines', 'which', 'in', 'turn', 'has', 'its', 'own', 'air', 'force' — are standard English words used in literal, formal contexts. None are internet slang, Gen Z slang, or informal abbreviations. No multi-word slang expressions (e.g., no 'glow up', 'bop', 'fr', etc.) appear. Therefore, this is NOT_SLANG.",syntactic|semantic
bestie we ve been here before i know this boujee cheugy floor so catch these hands and drag me what s it to ya,SLANG,SLANG,True,"Reasoning: Let's tokenize and analyze each word (24 tokens total):  
1. 'bestie' — slang term for 'best friend', widely used in Gen Z/internet slang → B-SLANG  
2. 'we' — standard pronoun → O  
3. 've' — contraction of 'have', standard → O  
4. 'been' — standard verb → O  
5. 'here' — standard adverb → O  
6. 'before' — standard conjunction/adverb → O  
7. 'i' — standard pronoun → O  
8. 'know' — standard verb → O  
9. 'this' — standard determiner → O  
10. 'boujee' — slang (variant of 'bourgeois'), meaning pretentious/luxury-obsessed → B-SLANG  
11. 'cheugy' — slang (coined ~2013, popularized ~2021), meaning outdated/uncool in a cringey, try-hard way → B-SLANG  
12. 'floor' — literal noun here; 'boujee cheugy floor' is likely describing an interior design aesthetic — but 'floor' itself is not slang; it's the literal object modified by slang adjectives → O  
13. 'so' — standard conjunction → O  
14. 'catch' — standard verb, but 'catch these hands' is a slang phrase meaning 'prepare for physical confrontation' (i.e., get ready to fight) → 'catch' is first token of that idiom → B-SLANG  
15. 'these' — part of the fixed slang expression 'catch these hands'; functions as a determiner within the idiom → I-SLANG  
16. 'hands' — final token of 'catch these hands' → I-SLANG  
17. 'and' — standard conjunction → O  
18. 'drag' — slang verb meaning to publicly criticize/mock (e.g., 'drag someone') → B-SLANG  
19. 'me' — object pronoun; 'drag me' is a valid slang construction (imperative + object), but 'me' itself is not slang — only 'drag' carries the slang meaning → O  
20. 'what' — standard pronoun → O  
21. 's' — contraction of 'is' → O  
22. 'it' — standard pronoun → O  
2",syntactic|semantic
it is so old fashioned of me magas claim that all truths are made up and even videos must be ai sheesh,SLANG,SLANG,True,"Scanning each token: 'it', 'is', 'so', 'old', 'fashioned', 'of', 'me', 'magas', 'claim', 'that', 'all', 'truths', 'are', 'made', 'up', 'and', 'even', 'videos', 'must', 'be', 'ai', 'sheesh'.  
- 'old fashioned' is standard English, not slang.  
- 'magas' appears to be a typo or misspelling — possibly intended as 'maga's' (referring to 'Make America Great Again'), but even if so, it's a proper noun/political term, not internet slang.  
- 'ai' is an abbreviation for artificial intelligence — widely used in tech contexts, but not considered Gen Z slang; it's standard technical terminology.  
- 'sheesh' is internet slang expressing exasperation or disbelief — yes, this is a recognized slang interjection (e.g., TikTok, Discord, Twitter usage). It appears at the end and is standalone.  
So only 'sheesh' qualifies as slang. It’s a single-token slang expression. All other tokens are standard English or proper nouns/technical terms. Therefore, this text contains slang → SLANG.",syntactic|semantic
am    reply rajo was i the ok who took the pictures mikha was it me  the ones you picked were ugly periodt,NOT_SLANG,SLANG,False,"Scanning each token: 'am', 'reply', 'rajo', 'was', 'i', 'the', 'ok', 'who', 'took', 'the', 'pictures', 'mikha', 'was', 'it', 'me', 'the', 'ones', 'you', 'picked', 'were', 'ugly', 'periodt'.  
- 'ok' is standard English (not slang here — likely referring to a person or identifier, not the slang 'OK').  
- 'periodt' is a well-established Gen Z/internet slang intensifier (variant of 'period'), used for emphasis and finality. It appears at the end and is unambiguously slang.  
- All other tokens are standard English words used literally; no other slang markers (e.g., 'bop', 'glow up', 'fr', 'cap', 'sus', etc.) are present.  
So only 'periodt' is slang → B-SLANG tag for that token. All others are O.

Counting tokens:  
1. am  
2. reply  
3. rajo  
4. was  
5. i  
6. the  
7. ok  
8. who  
9. took  
10. the  
11. pictures  
12. mikha  
13. was  
14. it  
15. me  
16. the  
17. ones  
18. you  
19. picked  
20. were  
21. ugly  
22. periodt  

→ Exactly 22 tokens. Only token 22 ('periodt') is slang.",syntactic|semantic
ward makes it look easy with miami sheesh,NOT_SLANG,SLANG,False,"Scanning each token: 'ward' is a proper noun (likely a person's name), 'makes', 'it', 'look', 'easy', 'with', 'miami' are all standard English words. 'sheesh' is an interjection used as internet slang expressing surprise, exasperation, or awe — it’s widely recognized as Gen Z slang. So 'sheesh' is a single-token slang expression at the end. No multi-word slang spans. Thus, this sentence contains slang.",syntactic|semantic|hallucination
bro can t just drop an album like normal since kendrick shook up his world,NOT_SLANG,SLANG,False,"Scanning each token: 'bro' is common internet slang (addressing someone informally). 'can t' is a contraction of 'can't' — not slang, just standard orthographic variation. 'just drop an album like normal' contains no slang; 'drop' in music context is industry jargon but not Gen Z slang (it's widely accepted and formalized). 'since kendrick shook up his world' uses 'shook up' idiomatically, but that’s standard English phrasal verb, not slang. The only slang token is 'bro'. So this sentence contains slang → SLANG.",syntactic|semantic
drunk and singing late s skate punk is a vibe ill ride til i die,SLANG,SLANG,True,"Scanning each token: 'drunk' and 'singing' are standard verbs. 'late s' appears to be a typo or shorthand for 'late '90s' or 'late 80s', but 's' alone is not standalone slang — however, in internet contexts, ""'s"" (apostrophe-s) is often omitted or misrendered; here 's' likely stands for ""'90s"" or similar, but as a single token 's' is ambiguous. However, 'skate punk' is a recognized subgenre label (not slang), and 'vibe' is Gen Z slang meaning a feeling or aesthetic. 'ill' is slang for 'I will'. 'ride til i die' is an idiomatic expression, but 'ride' here is slang meaning to support/endorse unconditionally. So 'vibe', 'ill', and 'ride' are all slang tokens. 'til' is informal but widely accepted contraction (not typically tagged as slang in this context — it's standard informal English, not Gen Z-specific slang). 'i' and 'die' are standard. So slang tokens: 'vibe' (B-SLANG), 'ill' (B-SLANG), 'ride' (B-SLANG). Note: 'skate punk' is two words but not slang — it's a proper noun/subgenre name. Also, 'drunk' could be interpreted literally (intoxicated), not slang. So final slang tokens: 'vibe', 'ill', 'ride'. Each is standalone — no multi-word slang spans. Therefore: 'vibe' → B-SLANG, 'ill' → B-SLANG, 'ride' → B-SLANG. All others O.",syntactic|semantic
gimmie knightmare griffon and we gucci,NOT_SLANG,SLANG,False,"Scanning each token: 'gimmie' is slang for 'give me'. 'knightmare' and 'griffon' are proper nouns (likely names of characters or items, possibly from a game), but not slang — they’re capitalized and used literally. 'and' is standard. 'we gucci' — 'gucci' is slang meaning 'good', 'cool', or 'all good'. So 'gimmie' and 'gucci' are slang tokens. They are separate slang expressions, not part of the same multi-word phrase. Thus: 'gimmie' → B-SLANG; 'knightmare' → O (proper noun, not slang); 'griffon' → O; 'and' → O; 'we' → O; 'gucci' → B-SLANG. No I-SLANG needed since both slang terms are single-token.",syntactic|semantic|hallucination
does anyone not care that the fashion houses are doing the same thing that today s music artist are doing no one is making anything new guess was copying gucci when they bit off that style in the s so i m just literally over it,NOT_SLANG,NOT_SLANG,True,"Scanning each token for Gen Z/internet slang: 'guess' is standard English (not slang here — it's a verb meaning 'to suppose'). 'bit off' is phrasal verb, but 'bit' in 'bit off that style' is likely slang meaning 'copied' or 'stole' — however, in this context, 'bit off' is not idiomatic slang; more likely a misphrasing of 'bit' (slang for copied) but 'bit off' isn't the slang form — the slang is just 'bit' (e.g., 'they bit that style'), and 'bit off' may be an error or non-slang usage. 's' is possessive contraction ('today's'), not slang. 'so', 'i'm', 'over it' — 'over it' is common idiom, but not Gen Z slang; it's standard English (meaning 'no longer interested/bothered'). No tokens like 'bop', 'glow up', 'fr', 'cap', 'sus', 'yeet', 'slay', 'vibe', 'mid' (in slang sense), etc. appear. All words are used literally or in standard idiomatic English. Thus, no Gen Z/internet slang present.",syntactic|semantic
how did this conversation go from hollow knight lore to discussing marvel s corporate greed,NOT_SLANG,NOT_SLANG,True,"Scanning each token: 'hollow knight lore' refers to the canonical background of a video game — standard niche terminology, not slang. 'marvel s corporate greed' is a critical phrase using standard English words; 'corporate greed' is a formal socio-economic term, not slang. No Gen Z or internet slang terms (e.g., no 'cap', 'sus', 'bussin', 'slay', 'vibe', etc.) appear. All tokens are used literally in standard or domain-specific (gaming, media criticism) contexts. Thus, no slang expression is present.",syntactic|semantic
my favorite in bed snack is peanut butter crackers  keep a whole box next to my bed,NOT_SLANG,NOT_SLANG,True,"Scanning each token: 'my', 'favorite', 'in', 'bed', 'snack', 'is', 'peanut', 'butter', 'crackers', 'keep', 'a', 'whole', 'box', 'next', 'to', 'my', 'bed' — all are standard English words used literally. 'In bed snack' is a descriptive phrase, not a slang expression (e.g., not like 'cheugy' or 'rizz'). No internet slang, abbreviations, or Gen Z lexical innovations appear. This is a straightforward, literal statement about a personal habit. So this is NOT_SLANG.",syntactic|semantic
but were not spending the money to staff it with the best people we can get or keeping the best people there says mr quinlan,NOT_SLANG,NOT_SLANG,True,"Scanning each token: This is a formal quote from a person (Mr. Quinlan) discussing staffing and retention in a professional context. All words — 'were', 'not', 'spending', 'money', 'staff', 'best', 'people', 'keeping', 'says', 'mr', 'quinlan' — are standard English used literally. 'Mr' is a title, not slang. No internet slang, abbreviations (e.g., no 'idk', 'tbh', 'fr'), or Gen Z/Gen Alpha slang terms appear. The phrasing is formal and journalistic. Therefore, this sentence contains no slang expressions.",syntactic|semantic
liv morgan has beat the mid morgan allegations,SLANG,NOT_SLANG,False,"Scanning each token: 'liv morgan' is a proper name (WWE wrestler). 'has beat' is standard verb phrase. 'the mid morgan allegations' — 'mid' here refers to 'mid-Morgan', likely meaning 'middle Morgan' or a specific identifier (e.g., related to a family member or legal context), not the Gen Z slang meaning 'mediocre'. There is no evidence of slang usage; 'mid' is used literally/descriptively, not as internet slang. No other tokens are slang. So this is NOT_SLANG.",syntactic|semantic|hallucination
i love your new place nc,SLANG,NOT_SLANG,False,"Scanning each token: 'i', 'love', 'your', 'new', 'place' are all standard English words. 'nc' is ambiguous — could be abbreviation for North Carolina, but in internet contexts, especially after complimenting a place, 'nc' is sometimes used as shorthand for 'no cap' (slang meaning 'no lie', 'for real'). However, 'nc' alone without context is not reliably slang; it's more commonly an official abbreviation (e.g., state code) and lacks the phonetic or semantic markers of established slang like 'fr', 'bop', or 'glow up'. No strong evidence of slang usage here — 'nc' is not widely recognized *as slang* in isolation without 'cap' or clear pragmatic reinforcement (e.g., 'that’s nc'). Thus, no slang tokens present. This is NOT_SLANG.",syntactic|semantic|hallucination
bob stone is a fictional name but the incident described is real,NOT_SLANG,NOT_SLANG,True,"Scanning each token: 'bob', 'stone', 'is', 'a', 'fictional', 'name', 'but', 'the', 'incident', 'described', 'is', 'real' — all are standard English words used in their literal, formal sense. No internet slang, abbreviations, or colloquial Gen Z expressions appear. 'Fictional name' and 'incident described' are neutral, factual phrasing. No slang present, so this is NOT_SLANG.",syntactic|semantic
on the incredibly wealthy guy forums we wish we had the clout to grab that,SLANG,SLANG,True,"Scanning each token: 'on', 'the', 'incredibly', 'wealthy', 'guy', 'forums', 'we', 'wish', 'we', 'had', 'the', 'clout', 'to', 'grab', 'that'. Among these, 'clout' is Gen Z slang meaning social influence or reputation — it's used here in its slang sense ('we wish we had the clout'), not literal influence in a technical domain. 'Forums' and 'guy forums' are not slang — they’re literal descriptors (though 'guy forums' may be informal, it’s not recognized slang). No other tokens qualify as slang. So only 'clout' is slang, tagged as B-SLANG (single-token slang expression).",syntactic|semantic
