text,gold_label,pred_label,correct,reasoning,categories
damn bro some men are really down bad like that huh and is that a woman for sure the voice is super sus,NOT_SLANG,SLANG,False,"Reasoning: Scanning each token sequentially:

1. damn - common informal slang for expressing surprise/disapproval.
2. bro - slang for brother/friend.
3. some - standard word.
4. men - standard word.
5. are - standard word.
6. really - standard word.
7. down bad - Gen Z slang phrase meaning ""in a desperate/pathetic situation"".
   - down → B-SLANG
   - bad → I-SLANG
8. like - standard word.
9. that - standard word.
10. huh - slang for questioning/acknowledgment.
11. and - standard word.
12. is - standard word.
13. that - standard word.
14. a - standard word.
15. woman - standard word.
16. for sure - informal phrase but considered slang/casual affirmation.
   - for → B-SLANG
   - sure → I-SLANG
17. the - standard word.
18. voice - standard word.
19. is - standard word.
20. super - slang intensifier (very).
21. sus - slang for suspicious.
22. - Token count is 21, not 23. Wait, let's re-count tokens from input text: ""damn bro some men are really down bad like that huh and is that a woman for sure the voice is super sus"". Tokenizing: damn, bro, some, men, are, really, down, bad, like, that, huh, and, is, that, a, woman, for, sure, the, voice, is, super, sus → 23 tokens. Yes, 23 tokens.

23 tokens:
1. damn (slang)
2. bro (slang)
3. some (O)
4. men (O)
5. are (O)
6. really (O)
7. down (part of slang phrase ""down bad"")
8. bad (part of slang phrase ""down bad"")
9. like (O)
10. that (O)
11. huh (slang)
12. and (O)
13. is (O)
14. that (O)
15. a (O)
16. woman (O)
17. for (part of slang phrase ""for sure"")
18. sure (part of slang phrase ""for sure"")
19. the (O)
20. voice (O)
21. is (O)
22. super (slang)
23. sus (slang)

Tags: B",syntactic|semantic|hallucination
i was so sad when i saw her tumblr was gone where am i gonna get aesthetic mood reblog images from now grace has great taste,NOT_SLANG,SLANG,False,"Scanning each token: 'i was so sad when i saw her tumblr was gone where am i gonna get aesthetic mood reblog images from now grace has great taste' — break into tokens: 1.i 2.was 3.so 4.sad 5.when 6.i 7.saw 8.her 9.tumblr 10.was 11.gone 12.where 13.am 14.i 15.gonna 16.get 17.aesthetic 18.mood 19.reblog 20.images 21.from 22.now 23.grace 24.has 25.great 26.taste.  

Check for slang:  
- 'gonna' (token 15) is informal abbreviation of 'going to' — commonly considered slang.  
- 'tumblr' (token 9) is a brand name/platform, not slang itself.  
- 'reblog' (token 19) is a platform-specific term from Tumblr (sharing/resharing), but in internet context it's standard for that platform, not slang.  
- 'aesthetic mood' (tokens 17-18) — 'aesthetic' is Gen Z slang for visually pleasing style, but here combined with 'mood' might be descriptive phrase. However, 'mood' can be slang for expressing relatable feeling, but in phrase ""aesthetic mood reblog images"" it's describing type of images, likely not slang usage. Given the context, 'aesthetic' itself could be slang usage, but 'mood' is literal. Since 'gonna' is clear slang, the sentence contains slang.",syntactic|semantic|hallucination
he was already a baddie in the mcu though so they had no new ideas for actors for doom,SLANG,SLANG,True,"Reasoning: Scanning each token:
1. 'he' - standard pronoun.
2. 'was' - standard verb.
3. 'already' - standard adverb.
4. 'a' - standard article.
5. 'baddie' - slang (term for attractive/confident person, often used in Gen Z contexts).
6. 'in' - standard preposition.
7. 'the' - standard article.
8. 'mcu' - acronym for Marvel Cinematic Universe, used here as a proper noun, slang? 'MCU' is widely recognized, but considered slang? I'd treat it as a proper noun and not slang, but sometimes it can be slang in certain contexts. However, since slang usage here is casual, 'mcu' is internet slang.
9. 'though' - standard conjunction.
10. 'so' - standard conjunction.
11. 'they' - standard pronoun.
12. 'had' - standard verb.
13. 'no' - standard adverb.
14. 'new' - standard adjective.
15. 'ideas' - standard noun.
16. 'for' - standard preposition.
17. 'actors' - standard noun.
18. 'for' - standard preposition.
19. 'doom' - standard noun (likely referring to a character or concept).

Slang expression identified: 'baddie' is single-token slang. 'mcu' is also slang abbreviation. However, 'mcu' is tagged as slang? In this sentence, it's a proper noun, but slang for the Marvel Cinematic Universe, so slang. So B-SLANG for 'baddie' and B-SLANG for 'mcu'. Both are separate slang expressions.
Therefore Label: SLANG
Tags: O O O O B-SLANG O B-SLANG O O O O O O O O O O O",syntactic|semantic
cataracts refer to a clouding of the eyes natural lens,NOT_SLANG,NOT_SLANG,True,"Scanning each token: this is a medical definition about cataracts. All words — 'cataracts', 'refer', 'to', 'a', 'clouding', 'of', 'the', 'eyes', 'natural', 'lens' — are standard English terms used literally. No slang expressions are present, so this is NOT_SLANG.",syntactic|semantic
periodt the goat aint taking no apologies from no disingenuous ass ppl,SLANG,SLANG,True,"Reasoning: Scanning each token: 'periodt' is slang (emphatic 'period', ends with 't' for emphasis). 'the' is standard article. 'goat' is slang meaning greatest of all time. 'aint' is slang for 'is not'. 'taking' is standard. 'no' is slang reinforcement (multiple 'no' for emphatic negative). 'apologies' is standard. 'from' is standard. 'no' again slang reinforcement. 'disingenuous' is standard. 'ass' is slang modifying 'ppl'. 'ppl' is slang for 'people'.  
The sentence contains slang terms: 'periodt', 'goat', 'aint', each 'no' (twice) as part of emphatic slang negation, 'ass' as slang modifier, 'ppl' for 'people'. Full slang spans: 'periodt' (single token), 'goat' (single token), 'aint' (single token), 'no apologies from no' is part of a slang structure but each token is standalone slang or standard? ""no"" as slang can be separate tokens but not a multi-span phrase. 'ass ppl' is slang for 'ass people' meaning like annoying people. 'ass' modifies 'ppl' — 'ass' and 'ppl' are separate slang tokens but not necessarily multi-word slang expression?  
Token-by-token: 'periodt' B-SLANG, 'the' O, 'goat' B-SLANG, 'aint' B-SLANG, 'taking' O, 'no' B-SLANG (slang negation), 'apologies' O, 'from' O, 'no' B-SLANG (slang negation), 'disingenuous' O, 'ass' B-SLANG, 'ppl' B-SLANG (though could be I-SLANG if considered part of 'ass ppl', but they are two separate slang terms). Better: 'ass ppl' is slang phrase? Possibly not a single slang expression; 'ass' is slang modifier and 'ppl' slang abbreviation, but combined as 'ass ppl' is slang phrase meaning annoying people. Since it's two tokens representing one slang phrase: 'ass ppl' → B-SLANG for 'ass', I-SLANG for 'ppl'.  
Thus tags: periodt B-SLANG, the O, goat B-SLANG",syntactic|semantic
its actually insane how much basic stuff is just entirely online now,NOT_SLANG,SLANG,False,"Scanning each token: 'its' is standard abbreviation. 'actually' is standard adverb. 'insane' in this context is slang, meaning extremely surprising or crazy, not referring to literal mental illness — this is a single-token slang word. 'how much basic stuff is just entirely online now' are all standard English words. The sentence contains the slang term 'insane', so this is SLANG.",syntactic|semantic|hallucination
quick hits from last nights victory the oline held its ground all night run game needs some tweaking pass game looked great at times defense could be dare i say better than last year the band still played elons fight song pregame,NOT_SLANG,SLANG,False,"Scanning each token:
- 'quick hits' — could be slang for brief updates/news, common in sports reporting, so B-SLANG and I-SLANG for multi-word slang expression.
- 'from last nights victory the' — standard words.
- 'oline' — slang abbreviation for offensive line, common in sports contexts, B-SLANG.
- 'held its ground all night' — standard words.
- 'run game' — slang abbreviation for running game, common in sports contexts, B-SLANG and I-SLANG.
- 'needs some tweaking pass game' — standard words.
- 'pass game' — slang abbreviation for passing game, B-SLANG and I-SLANG.
- 'looked great at times defense' — standard words.
- 'could be dare i say better than last year the' — standard words.
- 'band still played' — standard words.
- 'elons fight song' — standard words.
- 'pregame' — slang abbreviation for pre-game, B-SLANG.

Slang expressions detected: ""quick hits"", ""oline"", ""run game"", ""pass game"", ""pregame"".",syntactic|semantic|hallucination
no matter what happens just kir,SLANG,NOT_SLANG,False,"Scanning each token: 'no' - standard word; 'matter' - standard word; 'what' - standard word; 'happens' - standard word; 'just' - standard word; 'kir' - unusual token, could be slang abbreviation (maybe 'keep it real' or similar), but I must assess based on known slang: 'kir' is not a common Gen Z slang term I recognize. In this context, it might be a typo or incomplete word, but if part of slang expression it would be single token. Since I don't know 'kir' as slang, I will treat the sentence as standard English. Therefore, this sentence does not contain slang.",syntactic|semantic|hallucination
puddin pants squad never gon catch up,NOT_SLANG,SLANG,False,"Scanning each token: 'puddin' appears misspelled — likely slang as 'puddin' could be casual/street slang for pudding used figuratively. 'pants squad' maybe slang? 'gon' is slang shortening of gonna (going to). 'catch up' can be literal, but in slang context maybe phrase. Considering possible slang: 'puddin pants' could be slang name/nickname — but unsure. More reliably: 'gon' is clearly slang (shortening of gonna). 'catch up' not slang here. The sentence contains the slang token 'gon', so this is SLANG.",syntactic|semantic|hallucination
prizepicks  flex friday entry x payout link below   to someone who likes  rts if we cash good luck,NOT_SLANG,SLANG,False,"Scanning tokens:
- 'prizepicks' — likely a brand/platform name; standard, not slang.
- 'flex' — here likely slang meaning 'to boast/show off' (as in showing betting picks).
- 'friday' — standard.
- 'entry' — standard.
- 'x' — standard.
- 'payout' — standard.
- 'link' — standard.
- 'below' — standard.
- 'to' — standard.
- 'someone' — standard.
- 'who' — standard.
- 'likes' — standard.
- 'rts' — unclear, possibly shorthand for 'retweets'; slang abbreviation.
- 'if' — standard.
- 'we' — standard.
- 'cash' — slang meaning 'win money' (betting slang).
- 'good' — standard.
- 'luck' — standard.
Potentially slang tokens: 'flex', 'rts', 'cash'.
- 'flex' could be slang but is standalone.
- 'rts' could be slang abbreviation.
- 'cash' is slang for winning money.
These are each single-token slang, not part of a multi-word slang phrase.
Thus: SLANG.",syntactic|semantic|hallucination
whaddya wanna bet they bussed these dweebs in from georgia,SLANG,SLANG,True,"Scanning each token: 'whaddya' = 'what do you' (contraction slang). 'wanna' = 'want to' (contraction slang). 'bet' is standard. 'they' is standard. 'bussed' here means transported, could be slang if meaning ""bused to fraud"" but more likely literal transport, so likely not slang. 'these' standard. 'dweebs' is slang (old-fashioned insult). 'in' standard. 'from' standard. 'georgia' standard. So slang tokens: 'whaddya', 'wanna', 'dweebs'. Each is separate slang term, not a multi-word expression. There are 10 tokens. Tags: O for 'whaddya'? No, it's slang abbreviation, so B-SLANG. Then 'wanna' is separate slang contraction, also B-SLANG (not continuation of previous). 'dweebs' also slang, B-SLANG. Rest are O.",syntactic|semantic
i got beta codes for  lmk,NOT_SLANG,SLANG,False,"Scanning each token: 'i' is standard pronoun. 'got' is standard verb. 'beta codes for' are standard words. 'lmk' is internet slang abbreviation for 'let me know', a single-token slang expression. The sentence contains the slang abbreviation 'lmk', so this is SLANG.",syntactic|semantic|hallucination
week  is in the books defense was stout offense shook off the rust special teams did what we needed great to see our kids have so much fun playing football  fly to the football play for each other,NOT_SLANG,SLANG,False,"Reasoning: This is a sports commentary tweet. Scanning each token:
1. week — standard word.
2. is — standard word.
3. in — standard word.
4. the — standard word.
5. books — phrase 'in the books' means finished/completed, common informal sports phrasing. 'in the books' is a fixed expression meaning recorded as history; sports slang context suggests it is slang.
6. defense — standard sports term.
7. was — standard word.
8. stout — strong/effective in sports context, slang usage.
9. offense — standard sports term.
10. shook — standard word.
11. off — standard word.
12. the — standard word.
13. rust — phrase 'shake off the rust' means overcoming early-season sluggishness — sports slang, multi-word expression from 'shook off the rust'.
14. special — standard word.
15. teams — standard word.
16. did — standard word.
17. what — standard word.
18. we — standard word.
19. needed — standard word.
20. great — standard word.
21. to — standard word.
22. see — standard word.
23. our — standard word.
24. kids — informal but not slang.
25. have — standard word.
26. so — standard word.
27. much — standard word.
28. fun — standard word.
29. playing — standard word.
30. football — standard word.
31. fly — phrase 'fly to the football' means hustle/attack aggressively — sports slang, multi-word expression 'fly to the football'.
32. to — part of slang phrase 'fly to'.
33. the — part of slang phrase 'to the football'.
34. football — part of slang phrase 'to the football'.
35. play — standard word.
36. for — standard word.
37. each — standard word.
38. other — standard word.

Detected slang expressions:
- 'in the books' (tokens: 'in' (token 3), 'the' (4), 'books' (5)) — sports slang.
- 'stout' (token 8) — slang in sports meaning strong/tough.
- 'shook off the rust' (tokens: 'shook' (10), 'off' (11), 'the' (12), 'rust' (13)) — sports slang.
- 'fly to the football' (tokens: 'fly' (31), 'to' (32),",syntactic|semantic|hallucination
flysir red honey drip overlooked heroes performance ohio via out now,SLANG,NOT_SLANG,False,"Scanning each token: ""flysir"" is unfamiliar — likely an invented name or obscure slang. ""red honey drip"" — ""honey drip"" might be slang, but unclear. ""overlooked heroes performance ohio via out now"" appear standard. However, this could be describing a music track release (out now). Considering slang detection, ""out now"" is common usage. But there's no clear established slang here. Given the strangeness, likely NOT_SLANG as no identifiable slang phrase stands out.",syntactic
