sentence,binary_label,tags
he said drexel the leading underwriter of highrisk junk bonds could no longer afford to sell any junk offerings if they might later become troubled because drexel risked losing its highly lucrative junk franchise,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
and investors and traders alike say the current turmoil could take years to resolve,0,O O O O O O O O O O O O O O
amid the market disorder even drexel which has the widest and most loyal following of junk bond investors is pulling in its horns,0,O O O O O O O O O O O O O O O O O O O O O O O
although the big investment bank still dominates the junk market drexel has been unable to stem the fallout from growing junk bond defaults withdrawn new offerings redemptions by shareholders in junk bond mutual funds and an exodus of oncedevoted investors,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
for many money managers the past four months have been humiliating this is the worst shakeout ever in the junk market and it could take years before its over says mark bachmann a senior vice president at standard poors corp a credit rating company,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
in the third quarter for example junk bonds those with less than an investmentgrade rating showed negative returns the only major sector of the bond market to do so,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
since the end of last year junk bonds have been outperformed by all categories of investmentgrade bonds including ultrasafe treasury securities,0,O O O O O O O O O O O O O O O O O O O O O
campeau developed a cash squeeze that caused it to be tardy on some interest payments and to put its prestigious bloomingdales department store chain up for sale,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O
at that point the junk market went into a tailspin as buyers disappeared and investors tried to sell,0,O O O O O O O O O O O O O O O O O O
what has jolted many junk buyers is the sudden realization that junk bonds cannot necessarily be bought and sold with the ease of common stocks and many investmentgrade bonds,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
unlike the new york stock exchange where buyers and sellers are quickly matched the junk market where risky corporate loans are traded is sometimes closed for repairs,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O
at closely held deltec securities corp junk bond money managers amy k minella and hannah h strasser say the problems of the junk market go deeper than a temporary malaise,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
in recent months they say there has been heavy selling of junk bonds by some of the markets traditional investors while new buyers havent materialized to replace them,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O
wall street securities firms the primary source of liquidity for the high yield market have been net sellers of junk bonds because of trading losses deltec said in a recent grim report to customers,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
mutual funds have also been net sellers of junk bonds as junks relatively poor performance and negative press coverage have produced abovenormal redemptions by shareholders deltec said,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O
investors trying to raise cash have sold large liquid issues such as rjr holdings corp and kroger co declines in these benchmark issues have contributed to the markets distress,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
and deltec said buying has been severely reduced because savings and loans have been restricted in their junk purchases by recently passed congressional legislation in fact savings and loans were sellers of high yield holdings throughout the quarter deltec said,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
ms minella and ms strasser say they are managing their junk portfolios defensively building cash and selectively upgrading the overall quality,0,O O O O O O O O O O O O O O O O O O O O O
the junk markets yield hogs are learning a real painful lesson he says,0,O O O O O O O O O O O O O
and the risks arent appropriate for us he says,0,O O O O O O O O O
the string of big junk bond defaults which have been a major cause of the markets problems this year probably will persist some analysts say if anything were going to see defaults increase because credit ratings have declined says paul asquith associate professor at the massachusetts institute of technologys sloan school of management,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
mr asquith whose study on junk bond defaults caused a furor on wall street when it was disclosed last april says this years junk bond defaults already show a high correlation with his own findings,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
these bonds now rated singled include junk offerings by ap industries columbia savings colorado first texas savings association gilbraltar financial corp integrated resources inc metropolitan broadcasting corp resorts international inc southmark corp and vyquest inc,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
mr cornell has just completed a study that finds that the risks and returns of junk bonds are less than on common stocks but more than on investmentgrade bonds,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
despite the junk markets problems drexel continues to enjoy a loyalty among junk bond investors that its wall street rivals havent found,0,O O O O O O O O O O O O O O O O O O O O O O
still the list of troubled drexel bond offerings dwarfs that of any firm on wall street as does its successful offerings,0,O O O O O O O O O O O O O O O O O O O O O
troubled drexelunderwritten issues include resorts international braniff integrated resources sci tv gillette holdings western electric and southmark,0,O O O O O O O O O O O O O O O O O
as helen boehm who owns an art porcelain company sipped her luncheon cocktail she reeled off the names of a few pals prince charles princess diana sarah ferguson john kluge milton petrie,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
then flashing a diamond ring as big as the ritz my day diamond darling she told her two companions that she is on the board of the vatican museum in rome,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
as it turns out the board has a lot of important members including winton blount former postmaster general of the us mrs henry gaisman widow of the inventor of autostrop razor and vincent murphy an investment banker at merrill lynch co but mrs boehm didnt mention any of them,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
like which are droppable and which are not,0,O O O O O O O O
with the fall social season well under way namedroppers are out in force trying to impress their betters and sometimes put down their lessers,0,O O O O O O O O O O O O O O O O O O O O O O O O
like the long island matron in the theater district the other day who swore to a stranger that she once met liza minnelli i was having a drink in sardis when all of a sudden i saw a womans backside coming up the steps on the second floor and she was wearing sequined slacks,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
i knew it was someone important so i followed her into the ladies room and sure enough it was liza,0,O O O O O O O O O O O O O O O O O O O O
so i said hello and she said hello can you imagine,0,O O O O O O O O O O O
some people must drop names call it an irresistible impulse they cant help talking about the big important people they know even if they dont really know them says dr freudenberger,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
beauregard houstonmontgomery a new york writer who changed his name from william stretch in is an inveterate namedropper i do it innately and pathologically and while it may occasionally get me into trouble its also gotten me access to parties and society he says,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
namedropping recently helped mr houstonmontgomery crash a party fame magazine threw for of the people mentioned in the diaries of the late andy warhol i guess i might have asked beauregard to leave but he drops so many good names we decided to let him stay says steven greenberg publisher of fame after all warhol was the ultimate namedropper dropping five a day in his diaries,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
mr houstonmontgomery says that at the party he waved to malcolm forbes publisher of forbes magazine weve been in the columns together mary boone a new york art dealer i think she knows me but im not sure and bridget fonda the actress she knows me but were not really the best of friends,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
mr revson the gossip columnist says there are people who actually plan whose names they are going to drop before attending a party,0,O O O O O O O O O O O O O O O O O O O O O O O
but namedropping has other benefits often civic,0,O O O O O O O
in the name of civic pride and from the desire to nullify a negative image some city promoters seek to link their municipality with the most recognizable names the city has to offer,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
it has gotten a bad rep because its once heavily polluted cuyahoga river caught fire because former mayor ralph perk set his hair on fire with an acetylene torch and because its proposed rock n roll hall of fame was recently refused an urbandevelopment grant,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
some people call it the mistake on the lake lake erie that is,0,O O O O O O O O O O O O O
mr miller notes that actor paul newmans family owned a sportinggoods store in cleveland that the late actress margaret hamilton who played the bad witch in the wizard of oz once ran a nursery school in cleveland and that comedian bob hopes father a stonemason once worked on a church next to severence hall clevelands main concert hall power names like that dont hurt the citys reputation mr miller says,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
press agents and publicrelations practitioners are notorious namedroppers,0,O O O O O O O O
and some even do it with malice aforethought,0,O O O O O O O O
len kessler a financial publicist in new york sometimes uses it to get the attention of journalists who try to avoid him,0,O O O O O O O O O O O O O O O O O O O O O O
he says that when dan dorfman a financial columnist with usa today hasnt returned his phone calls he leaves messages with mr dorfmans office saying that he has an important story on donald trump meshulam riklis or marvin davis,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
he admits he has no story on any of them on these occasions but it does get him to return my calls and it makes me feel better for the times hes given me the brushoff mr kessler says,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
there are of course obvious dangers to blatant unsubstantiated namedropping,0,O O O O O O O O O O
jeffry thal a publicity agent for the lantz office in los angeles warns that dropping the wrong name labels the dropper as a fake and a fraud get caught and youre dead in the water says mr thal,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
mr thal says that elizabeth taylor a client hates being called liz if directors or producers phone me and say they know liz i know theyve never met her,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
in new york society pat buckley the very social wife of author william buckley has the nicknames mrs,0,O O O O O O O O O O O O O O O O O O
buckles and patsy and her husband sometimes calls her ducky but call her patty and its a sure giveaway youre not in her circle because she doesnt use that name says joan kron editorinchief of avenue magazine a monthly publication sent to all the right names,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
john spencer churchill a nephew of the late sir winston churchill former prime minister of great britain isnt that impressed with most namedroppers he meets,0,O O O O O O O O O O O O O O O O O O O O O O O O O
thats because they only drop mere names says mr churchill,0,O O O O O O O O O O
currently writing his memoirs mr churchill an artist tells how tycoons such as the late jean paul getty the oil billionnaire were in fact known only by one initial their last when youre at the club you ask whether theyve spoken to g now they know who you mean and you know who you mean,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
but no one else does,0,O O O O O
the autodealer strip in this booming suburb runs nearly five miles along cobb parkway stretching from the perimeter highway that circles atlanta to the big chicken a pulletroofed fastfood restaurant and local landmark,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
twenty years ago in the infancy of suburban sprawl just a handful of dealerships were here,0,O O O O O O O O O O O O O O O O
now there are,0,O O O
alongside such longfamiliar names as chevrolet ford and dodge are nameplates that didnt exist until three years ago acura sterling hyundai,0,O O O O O O O O O O O O O O O O O O O O O
under construction is the strips th showroom the future home of lexus a luxury marque launched by toyota motor corp just two months ago,0,O O O O O O O O O O O O O O O O O O O O O O O O
the s have spawned an explosion of consumer choice in america in everything from phone companies to colas,0,O O O O O O O O O O O O O O O O O O
and especially as the cobb parkway strip attests in cars,0,O O O O O O O O O O
americans now can choose among different models of cars vans and trucks up from just when the decade began according to automotive news a trade publication,0,O O O O O O O O O O O O O O O O O O O O O O O O O O
for car marketers it has become a much tougher battle to keep loyal customers from defecting to one of the new makes on the block,0,O O O O O O O O O O O O O O O O O O O O O O O O O
for american car buyers the proliferation of choice is both liberating and confusing,0,O O O O O O O O O O O O O
he says its important for a new make to be as distinctive as possible while still retaining links to the parent companys quality image,0,O O O O O O O O O O O O O O O O O O O O O O O O
he applauds toyota and nissan motor co for creating separate divisions for their new luxury models rather than simply adding more nameplates to their standard car lines,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O
some auto executives believe the benefits of more choice outweigh the drawbacks theres more noise out there and the consumer may have to work harder to cut through it says vincent p barabba executive director of market research and planning at general motors corp but the reward is that theres less need to make tradeoffs in choosing ones wheels,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
jeanene page of north salt lake city utah likes the broader selection,0,O O O O O O O O O O O O
she wants something big and already has looked at the chrysler new yorker and lincoln town car,0,O O O O O O O O O O O O O O O O O
now the yearold car shopper is zeroing in on a fullsized van figuring that its just the thing to haul nine grandchildren and pull a boat at the same time that seems to be what all my friends are using to take the grandkids to the lake she says,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
market segmentation in cars isnt new but its far more extensive than when alfred p sloan jr conceived the idea years ago,0,O O O O O O O O O O O O O O O O O O O O O O
now there are many cars for every purse and purpose,0,O O O O O O O O O O
just four years ago gm planners divided the combined car and truck market into seven segments,0,O O O O O O O O O O O O O O O O
today they identify distinct segments for cars and another for trucks and vans,0,O O O O O O O O O O O O O
the number of makes has mushroomed because the us is the worlds biggest and richest market for automobiles virtually every auto maker wants to sell here,0,O O O O O O O O O O O O O O O O O O O O O O O O O O
for every brand like renault or fiat that has been squeezed out others such as isuzu daihatsu and mitsubishi have come in,0,O O O O O O O O O O O O O O O O O O O O O O
detroit tries to counter the foreign invasion with new brands of its own,0,O O O O O O O O O O O O O
gm launched the geo marque this year to sell cars made in partnership with foreign auto makers and next year gms longawaited saturn cars will make their debut,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O
ford motor co created the merkur nameplate in to sell its germanmade touring sedans in the us,0,O O O O O O O O O O O O O O O O O
but slow sales forced ford to kill the brand just last week,0,O O O O O O O O O O O O
when consumers have so many choices brand loyalty is much harder to maintain,0,O O O O O O O O O O O O O
for the survey peter d hart research associates and the roper organization each asked about us consumers about their buying habits,0,O O O O O O O O O O O O O O O O O O O O O
which cars do americans favor most these days,0,O O O O O O O O
its hard to generalize but age seems to be the best predictor,0,O O O O O O O O O O O O
adults under age like sports cars luxury cars convertibles and imports far more than their elders do,0,O O O O O O O O O O O O O O O O O
generally imports appeal most to americans who live in the west and are welleducated affluent and especially young for many baby boomers buying a domestic car is a totally foreign experience says christopher cedergren automarket analyst with jd power co of agoura hills calif,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
such preferences persist even though many americans believe differences between imported and domestic cars are diminishing,0,O O O O O O O O O O O O O O O O
people in the automotive business disagree over how susceptible younger americans are to brand switching once buying habits are formed theyre very hard to break declares thomas mignanelli executive vice president for nissans us sales operations,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
but out on cobb parkway ted negas sees it differently the competition is so intense that an owners loyalty to a dealership or a car is virtually nonexistent says mr negas vice president of ed voyles oldsmobile one of the first dealerships to locate on the strip,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
thus the very fickleness of baby boomers may make it possible to win them back just as it was possible to lose them,0,O O O O O O O O O O O O O O O O O O O O O O O
the battle for customer loyalty is evident along the cobb parkway strip,0,O O O O O O O O O O O O
ed voyles olds recently established a special section in the service department for owners whose cars are less than a year old so they get quicker service,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O
just down the street chris volvo invites serious shoppers to testdrive a new volvo to any other dealership along the strip and compare the cars sidebyside,0,O O O O O O O O O O O O O O O O O O O O O O O O O O
manufacturers too are stretching further to lure buyers,0,O O O O O O O O
gms cadillac division ignoring detroits longheld maxim that safety doesnt sell is airing television commercials touting its cars safety features,0,O O O O O O O O O O O O O O O O O O O O
cadillac may be on to something,0,O O O O O O
both features appealed most to buyers under,0,O O O O O O O
in contrast dashboard computers power seats and turbocharged engines had little appeal,0,O O O O O O O O O O O O
but even a little appeal has a lot of attraction these days,0,O O O O O O O O O O O O
gms pontiac division is offering a turbocharged v engine on its grand prix model even though it expects to sell only about cars equipped with that option,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O
the reason items with narrow appeal can be important in a market as fragmented as todays,0,O O O O O O O O O O O O O O O O
american telephone telegraph co said it will lay off to technicians here effective nov,0,O O O O O O O O O O O O O O
the workers install maintain and repair its private branch exchanges which are large intracompany telephone networks,0,O O O O O O O O O O O O O O O O
its a california crime saga worthy of an erle stanley gardner title the case of the purloined palm trees,0,O O O O O O O O O O O O O O O O O O O
edward carlson awoke one morning last month to find eight holes in his front yard where his prized miniature palms called cycads once stood,0,O O O O O O O O O O O O O O O O O O O O O O O O
no gardenvariety crime palmtree rustling is sprouting up all over southern california bringing big bucks to crooks who know their botany,0,O O O O O O O O O O O O O O O O O O O O O
cycads the most popular of which is the sago palm are dollsized versions of californias famous longnecked palms with stubby trunks and fernlike fronds,0,O O O O O O O O O O O O O O O O O O O O O O O O
just last week wouldbe thieves damaged three sagos at mr whitelocks home in the eagle rock section before something frightened them off foiled its hard to think someone is raping your garden he says,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
police suspect that the criminals who dig up the plants in the dead of night are selling them to nurseries or landscapers,0,O O O O O O O O O O O O O O O O O O O O O O
the sago has become a popular accent in tony new housing tracts apparently giving the rustlers a ready market for their filched fronds,0,O O O O O O O O O O O O O O O O O O O O O O O
thieves are going to find anybody who has enough bucks to plant these things in their front yard says william morrissey an investigator with the police department in garden grove calif where five such thefts have been reported in the past several weeks,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
the department is advising residents to plant sagos if they must in the back yard and telling nurseries to be on the lookout for anyone trying to palm one off,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
but for those californians who want exotic gardens out front where neighbors can appreciate them theres always harold smiths approach,0,O O O O O O O O O O O O O O O O O O O O
program trading on the new york stock exchange in september rose to its highest recorded level as a percentage of total monthly trading volume,0,O O O O O O O O O O O O O O O O O O O O O O O O
a daily average of million shares traded in program strategies in september the secondhighest level ever,0,O O O O O O O O O O O O O O O O
the highest level was in june when a daily average of million shares traded in program strategies,0,O O O O O O O O O O O O O O O O O
average daily trading volume in june of million shares was considerably higher than in september,0,O O O O O O O O O O O O O O O
the big board says program trading describes a variety of strategies involving the purchase or sale of a basket of or more stocks,0,O O O O O O O O O O O O O O O O O O O O O O O
the most controversial of these is stockindex arbitrage in which traders buy or sell baskets of stocks and offset the position with an opposite trade in stockindex futures to lock in profits,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
its the most controversial form of program trading because it can create abrupt price swings in the stock market,0,O O O O O O O O O O O O O O O O O O O
salomon brothers inc was the top program trader in september but most of the firms activity involved portfolio trading strategies other than stockindex arbitrage,0,O O O O O O O O O O O O O O O O O O O O O O O O
overall salomon reported program trading volume of million shares,0,O O O O O O O O O
the top stockindex arbitrage firm last month was morgan stanley co,0,O O O O O O O O O O O
of morgan stanleys million shares in program trades for the month million were in stockindex arbitrage trades,0,O O O O O O O O O O O O O O O O O
behind secondplace morgan stanley were kidder peabody co goldman sachs co and cs first boston inc s first boston corp unit,0,O O O O O O O O O O O O O O O O O O O O O
a group of shareholders filed suit against imperial corp of america drexel burnham lambert inc first executive corp and others charging them with artificially inflating imperials stock price to protect certain major investors,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
the complaint filed in federal district court accuses imperial and other defendants of issuing false and misleading financial data,0,O O O O O O O O O O O O O O O O O O O
it also charges that imperial the holding company for imperial savings loan experienced major losses and writedowns because of improper assessment of the risks of junkbond investments and wholesale consumer loan packages,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
the suit seeks unspecified damages,0,O O O O O
imperial is in the midst of reducing its junkbond holdings and getting out of the investment banking business in order to return to traditional thrift activities,0,O O O O O O O O O O O O O O O O O O O O O O O O O O
the derivative suit is similar to a classaction complaint filed earlier this year,0,O O O O O O O O O O O O O
imperial said in a statement it expects other complaints to be filed in the wake of the original suit and a recent article in barrons magazine that focused on the companys problems,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
although an imperial spokesman said the company hadnt yet been served with the derivative suit he reiterated the companys statement that it would vigorously defend itself against the classaction suit,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
spokesmen at drexel and first executive said the companies hadnt yet been served with the suit,0,O O O O O O O O O O O O O O O O
in a separate complaint also filed in federal court here shareholder max grill of new york charged imperial its top executives and directors with breach of fiduciary duty and squandering the companys assets,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
imperial said it hadnt been served with this suit either,0,O O O O O O O O O O
companies listed below reported quarterly profit substantially different from the average of analysts estimates,0,O O O O O O O O O O O O O O
the companies are followed by at least three analysts and had a minimum fivecent change in actual earnings per share,0,O O O O O O O O O O O O O O O O O O O O
estimated and actual results involving losses are omitted,0,O O O O O O O O
the percent difference compares actual profit with the day estimate where at least three analysts have issues forecasts in the past days,0,O O O O O O O O O O O O O O O O O O O O O O
otherwise actual profit is compared with the day estimate,0,O O O O O O O O O
rhonepoulenc sa paris said it completed the purchase of the specialty chemicals operation of rtz corp a british mining and industrial group,0,O O O O O O O O O O O O O O O O O O O O O O
it didnt release terms of the transaction,0,O O O O O O O
the group said it sold southmark common shares from sept to oct for cents to cents a share,0,O O O O O O O O O O O O O O O O O O
the filing said the group continues to hold remaining shares,0,O O O O O O O O O O
eastman kodak co seeking to position itself in the potentially huge highdefinition television market unveiled a converter that can transform conventional motionpicture film into highdefinition video,0,O O O O O O O O O O O O O O O O O O O O O O O O O O
the move also helps the rochester ny photographic giant ensure that its motionpicture film business for which it holds a virtual monopoly supplying every hollywood movie company isnt made obsolete by the upstart hdtv business,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
while the prototype converter is costly its being lauded by the infant hdtv industry as a way of increasing the number of highquality shows that can be seen on the new medium,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
he notes that industry executives have until now worried that they would face a severe shortage of programs once consumers begin replacing their tv sets with hdtvs,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O
japanese electronic giants such as sony corp and hitachi ltd have focused almost entirely on hdtv hardware and virtually ignored software or programs shot in highdefinition,0,O O O O O O O O O O O O O O O O O O O O O O O O O O
and only a handful of small us companies are engaged in highdefinition software development,0,O O O O O O O O O O O O O O
its estimated that just about hours of hd programming is currently available for airing,0,O O O O O O O O O O O O O O
kodak says its new ccd hdtv converter will help alleviate the problem by allowing programmers and broadcasters to convert movies and television programs shot in mm motionpicture film into highdefinition video,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
consumers will be able to switch on their hdtv sets and get all the viewing benefits the hightech medium offers,0,O O O O O O O O O O O O O O O O O O O O
otherwise theyd be watching programs that are no different in quality from what they currently view on color tvs,0,O O O O O O O O O O O O O O O O O O O
it would be like watching a black and white movie on a color tv set says malcolm g saull chairman of the film and video department at the rochester institute of technology,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
the new converters are a critical link between film and the television domain says joerg d agin vice president and general manager of kodaks motion picture and audiovisual products division,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
kodak wont disclose the cost or when its converter will be on the market but its estimated the machine may be available within two years,0,O O O O O O O O O O O O O O O O O O O O O O O O O
and the potential market is tremendous industry experts say,0,O O O O O O O O O
if hdtv takes off in the us there will be demand for some to hdtv converters known in the industry as telecines,0,O O O O O O O O O O O O O O O O O O O O O O
demand will come first from programming production companies and then from television stations,0,O O O O O O O O O O O O O
and mr niles the program producer contends that kodaks move is a sound marketing decision,0,O O O O O O O O O O O O O O O
indeed the stakes are high,0,O O O O O
hdtvs break down images into more than lines compared with for todays televisions providing considerably sharper detail,0,O O O O O O O O O O O O O O O O O
and the sets are wider resembling the dimensions of a movie screen,0,O O O O O O O O O O O O
some critics say they wont be quickly embraced by consumers because of the high price,0,O O O O O O O O O O O O O O O
nevertheless kodak couldnt risk letting hdtv turn its motionpicture film business into a dinosaur kodak understands hdtv is where everybody is going says rits mr spaull,0,O O O O O O O O O O O O O O O O O O O O O O O O O O
yet another political scandal is racking japan,0,O O O O O O O
but this time its hurting opposition as well as rulingparty members,0,O O O O O O O O O O O
and as it unfolds its revealing some of the more tangled and seamier aspects of japanese society,0,O O O O O O O O O O O O O O O O O
already ruling liberal democratic party demands that opposition members testify under oath in parliament have stalled one budget committee session and forced the committee to plan a special twoday investigation at the end of the month,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
but the scandal itself is so convoluted that rulingparty members are divided between those who want to pursue the matter in hope of undermining the opposition and those who favor leaving well enough alone,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
this time the scandal centers on donations made by the notquitemainstream pachinko parlor industry,0,O O O O O O O O O O O O O O
pachinko a kind of pinball is japans favorite form of legal gambling,0,O O O O O O O O O O O O
the donations so far appear to be small especially compared with the huge sums that changed hands in the recruit co influencepeddling scandal that plagued the ruling party last year,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
but the implications could be great,0,O O O O O O
pachinko is slightly on the shady side often linked to the lower ranks of japans underworld and regularly at the top of annual lists of tax evaders,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O
recently the industry has faced the threat of new restrictions and political donations may have been made with the intent to bribe,0,O O O O O O O O O O O O O O O O O O O O O O
to many japanese pachinko is benign or enticingly unsavory,0,O O O O O O O O O
garish neon pachinko marquees blaze from the main streets and narrow alleys of cities and towns across the country,0,O O O O O O O O O O O O O O O O O O O
devotees pass hours watching the lights blink and listening to the metal balls ping as much to gamble as to get a little time to be anonymous alone with their thoughts,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
and because the pachinko industry is regularly at the top of annual lists for tax evasion some observers estimate the real income could be as much as trillion yen,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
if that money were being taxed it could bring the government a badly needed several trillion yen,0,O O O O O O O O O O O O O O O O O
in an attempt was made to crack down on the industry with tougher restrictions,0,O O O O O O O O O O O O O O
then in a proposal to keep better track of income by selling prepaid cards for pachinko was fielded in parliament,0,O O O O O O O O O O O O O O O O O O O O
the proposal split the industry in two along the lines of national origin north koreans oppose the plan while south koreans japanese and taiwanese accept it or are neutral,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
in august a conservative weekly magazine reported that a pachinko industry organization donated money to japan socialist party members,0,O O O O O O O O O O O O O O O O O O O
the magazine alleged that in making the donations the pachinko industry may have been offering bribes to win support in the battle against prepaid cards or it may have been laundering money back and forth between the jsp and the north korean residents organization the chosen soren,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
the chosen soren and the jsp immediately denied the report,0,O O O O O O O O O O
and at first neither the opposition nor the ldp wanted to pursue the issue,0,O O O O O O O O O O O O O O
but the press kept it alive as with the recruit scandal lists began circulating with names of people who had received money,0,O O O O O O O O O O O O O O O O O O O O O O
within a matter of weeks lessconservative magazines reported that members of the ruling ldp had received much larger donations from pachinko organizations,0,O O O O O O O O O O O O O O O O O O O O O O
so far though there have been no allegations that the contributions the ldp members received amounted to bribes,0,O O O O O O O O O O O O O O O O O O
then the two camps upped the ante reports that chosen soren had donated directly to jsp members were rapidly countered by statements that the south korean residents organization had long been donating directly to ldp members,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
no one has alleged that the donations were by themselves illegal,0,O O O O O O O O O O O
direct donations from either of the residents organizations would be illegal because the groups are defined as foreign but both groups deny making direct donations,0,O O O O O O O O O O O O O O O O O O O O O O O O O
they say its possible some of their members may be donating privately,0,O O O O O O O O O O O O
the issue is further complicated because although the organizations represent korean residents those residents were largely born and raised in japan and many speak only japanese,0,O O O O O O O O O O O O O O O O O O O O O O O O O O
that they retain korean citizenship and ties is a reflection of history their parents were shipped in as laborers during the decades when japan occupied korea before world war ii and the discrimination that still faces koreans in japanese society,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
many japanese think it only natural that the organizations or their members would donate to politicians the way many japanese do to win favor or support,0,O O O O O O O O O O O O O O O O O O O O O O O O O O
both residents organizations admit to receiving some funding from abroad,0,O O O O O O O O O O
but ldp members and supporters of the prepaid card idea tend to speak in innuendo about the jsps alleged donations implying that north korean money would be more suspect than south korean because north korea is communist and south korea is an ally,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
when robert mcduffie was he got a chance to play in the starting lineup for his high school basketball team in macon ga,0,O O O O O O O O O O O O O O O O O O O O O O O
